"activity","subject_id","variable","average"
"SITTING",12,"tBodyGyroJerkMag_mean",-0.735015701865672
"SITTING",12,"tBodyGyroJerkMag_std",-0.742760839925373
"SITTING",12,"fBodyAcc_mean_X",-0.498119157841045
"SITTING",12,"fBodyAcc_mean_Y",-0.392694131024627
"SITTING",12,"fBodyAcc_mean_Z",-0.75610207
"SITTING",12,"fBodyAcc_std_X",-0.514152324191791
"SITTING",12,"fBodyAcc_std_Y",-0.444910001659702
"SITTING",12,"fBodyAcc_std_Z",-0.728469606492537
"SITTING",12,"fBodyAccJerk_mean_X",-0.51464202580597
"SITTING",12,"fBodyAccJerk_mean_Y",-0.471744804389552
"SITTING",12,"fBodyAccJerk_mean_Z",-0.799284140671642
"SITTING",12,"fBodyAccJerk_std_X",-0.505745022388806
"SITTING",12,"fBodyAccJerk_std_Y",-0.447339284527239
"SITTING",12,"fBodyAccJerk_std_Z",-0.825620583955224
"SITTING",12,"fBodyGyro_mean_X",-0.585669505506716
"SITTING",12,"fBodyGyro_mean_Y",-0.708184516268657
"SITTING",12,"fBodyGyro_mean_Z",-0.64488048111194
"SITTING",12,"fBodyGyro_std_X",-0.707831066395522
"SITTING",12,"fBodyGyro_std_Y",-0.669622323059701
"SITTING",12,"fBodyGyro_std_Z",-0.748431752686567
"SITTING",12,"fBodyAccMag_mean",-0.47792395599403
"SITTING",12,"fBodyAccMag_std",-0.605529765076119
"SITTING",12,"fBodyBodyAccJerkMag_mean",-0.461153229439552
"SITTING",12,"fBodyBodyAccJerkMag_std",-0.480918839647015
"SITTING",12,"fBodyBodyGyroMag_mean",-0.669095112974627
"SITTING",12,"fBodyBodyGyroMag_std",-0.687480054074627
"SITTING",12,"fBodyBodyGyroJerkMag_mean",-0.749207546626866
"SITTING",12,"fBodyBodyGyroJerkMag_std",-0.753265165522388
"SITTING",13,"tBodyAcc_mean_X",0.275895876198777
"SITTING",13,"tBodyAcc_mean_Y",-0.0176504796070948
"SITTING",13,"tBodyAcc_mean_Z",-0.109135285550765
"SITTING",13,"tBodyAcc_std_X",-0.624844460199083
"SITTING",13,"tBodyAcc_std_Y",-0.448816097853364
"SITTING",13,"tBodyAcc_std_Z",-0.587230562129052
"SITTING",13,"tGravityAcc_mean_X",0.709996516908257
"SITTING",13,"tGravityAcc_mean_Y",-0.0420858101162079
"SITTING",13,"tGravityAcc_mean_Z",0.0443010536786239
"SITTING",13,"tGravityAcc_std_X",-0.967268063455658
"SITTING",13,"tGravityAcc_std_Y",-0.953540716850153
"SITTING",13,"tGravityAcc_std_Z",-0.938727880275229
"SITTING",13,"tBodyAccJerk_mean_X",0.0794393034550306
"SITTING",13,"tBodyAccJerk_mean_Y",0.00387961953328135
"SITTING",13,"tBodyAccJerk_mean_Z",-0.0123485923641621
"SITTING",13,"tBodyAccJerk_std_X",-0.638889532599083
"SITTING",13,"tBodyAccJerk_std_Y",-0.569700547488012
"SITTING",13,"tBodyAccJerk_std_Z",-0.728452966311927
"SITTING",13,"tBodyGyro_mean_X",-0.0562470618980061
"SITTING",13,"tBodyGyro_mean_Y",-0.0616613787494801
"SITTING",13,"tBodyGyro_mean_Z",0.098866059686422
"SITTING",13,"tBodyGyro_std_X",-0.715109859672783
"SITTING",13,"tBodyGyro_std_Y",-0.645728612088685
"SITTING",13,"tBodyGyro_std_Z",-0.643337285033639
"SITTING",13,"tBodyGyroJerk_mean_X",-0.0881182379434251
"SITTING",13,"tBodyGyroJerk_mean_Y",-0.0440836605146789
"SITTING",13,"tBodyGyroJerk_mean_Z",-0.0582718748712538
"SITTING",13,"tBodyGyroJerk_std_X",-0.715772980189602
"SITTING",13,"tBodyGyroJerk_std_Y",-0.718988591831804
"SITTING",13,"tBodyGyroJerk_std_Z",-0.712716428498471
"SITTING",13,"tBodyAccMag_mean",-0.539871637249541
"SITTING",13,"tBodyAccMag_std",-0.597230982062691
"SITTING",13,"tGravityAccMag_mean",-0.539871637249541
"SITTING",13,"tGravityAccMag_std",-0.597230982062691
"SITTING",13,"tBodyAccJerkMag_mean",-0.625466938809174
"SITTING",13,"tBodyAccJerkMag_std",-0.610248540269939
"SITTING",13,"tBodyGyroMag_mean",-0.581215403184709
"SITTING",13,"tBodyGyroMag_std",-0.636364939544342
"SITTING",13,"tBodyGyroJerkMag_mean",-0.712745036012232
"SITTING",13,"tBodyGyroJerkMag_std",-0.712056186747706
"SITTING",13,"fBodyAcc_mean_X",-0.638817912651682
"SITTING",13,"fBodyAcc_mean_Y",-0.493467193137125
"SITTING",13,"fBodyAcc_mean_Z",-0.629736258731804
"SITTING",13,"fBodyAcc_std_X",-0.620602036452599
"SITTING",13,"fBodyAcc_std_Y",-0.462584458627829
"SITTING",13,"fBodyAcc_std_Z",-0.599036895271407
"SITTING",13,"fBodyAccJerk_mean_X",-0.66008217407156
"SITTING",13,"fBodyAccJerk_mean_Y",-0.603340489937615
"SITTING",13,"fBodyAccJerk_mean_Z",-0.710831730361468
"SITTING",13,"fBodyAccJerk_std_X",-0.649606227431844
"SITTING",13,"fBodyAccJerk_std_Y",-0.562129866937645
"SITTING",13,"fBodyAccJerk_std_Z",-0.744823539571865
"SITTING",13,"fBodyGyro_mean_X",-0.65864242140581
"SITTING",13,"fBodyGyro_mean_Y",-0.647152817899388
"SITTING",13,"fBodyGyro_mean_Z",-0.620471226529052
"SITTING",13,"fBodyGyro_std_X",-0.734657989051988
"SITTING",13,"fBodyGyro_std_Y",-0.650623558847401
"SITTING",13,"fBodyGyro_std_Z",-0.685774481529052
"SITTING",13,"fBodyAccMag_mean",-0.589928108599083
"SITTING",13,"fBodyAccMag_std",-0.665344858593272
"SITTING",13,"fBodyBodyAccJerkMag_mean",-0.607295296423853
"SITTING",13,"fBodyBodyAccJerkMag_std",-0.617075473106453
"SITTING",13,"fBodyBodyGyroMag_mean",-0.652225306544343
"SITTING",13,"fBodyBodyGyroMag_std",-0.691915161336391
"SITTING",13,"fBodyBodyGyroJerkMag_mean",-0.712054366504281
"SITTING",13,"fBodyBodyGyroJerkMag_std",-0.733183567759939
"SITTING",17,"tBodyAcc_mean_X",0.27344147274375
"SITTING",17,"tBodyAcc_mean_Y",-0.0180888559772812
"SITTING",17,"tBodyAcc_mean_Z",-0.109111919458969
"SITTING",17,"tBodyAcc_std_X",-0.550867932263844
"SITTING",17,"tBodyAcc_std_Y",-0.507275258134
"SITTING",17,"tBodyAcc_std_Z",-0.613217322774375
"SITTING",17,"tGravityAcc_mean_X",0.668613344125
"SITTING",17,"tGravityAcc_mean_Y",0.01046225616875
"SITTING",17,"tGravityAcc_mean_Z",0.0223722077328125
"SITTING",17,"tGravityAcc_std_X",-0.9695361643125
"SITTING",17,"tGravityAcc_std_Y",-0.9570481696875
"SITTING",17,"tGravityAcc_std_Z",-0.94542101409375
"SITTING",17,"tBodyAccJerk_mean_X",0.08251105141625
"SITTING",17,"tBodyAccJerk_mean_Y",0.00885228208375
"SITTING",17,"tBodyAccJerk_mean_Z",0.003826532875875
"SITTING",17,"tBodyAccJerk_std_X",-0.635949363671875
"SITTING",17,"tBodyAccJerk_std_Y",-0.6209185283575
"SITTING",17,"tBodyAccJerk_std_Z",-0.78668123990625
"SITTING",17,"tBodyGyro_mean_X",-0.01284166884445
"SITTING",17,"tBodyGyro_mean_Y",-0.0833880991568063
"SITTING",17,"tBodyGyro_mean_Z",0.0745157818036563
"SITTING",17,"tBodyGyro_std_X",-0.7250048879375
"SITTING",17,"tBodyGyro_std_Y",-0.73173270325
"SITTING",17,"tBodyGyro_std_Z",-0.681002221107187
"SITTING",17,"tBodyGyroJerk_mean_X",-0.109084058157187
"SITTING",17,"tBodyGyroJerk_mean_Y",-0.0390296211270938
"SITTING",17,"tBodyGyroJerk_mean_Z",-0.0504091215649062
"SITTING",17,"tBodyGyroJerk_std_X",-0.75779255871875
"SITTING",17,"tBodyGyroJerk_std_Y",-0.80093311453125
"SITTING",17,"tBodyGyroJerk_std_Z",-0.7804575046875
"SITTING",17,"tBodyAccMag_mean",-0.506906000020438
"SITTING",17,"tBodyAccMag_std",-0.585287408546562
"SITTING",17,"tGravityAccMag_mean",-0.506906000020438
"SITTING",17,"tGravityAccMag_std",-0.585287408546562
"SITTING",17,"tBodyAccJerkMag_mean",-0.652073857695312
"SITTING",17,"tBodyAccJerkMag_std",-0.649316139213437
"SITTING",17,"tBodyGyroMag_mean",-0.630693906651719
"SITTING",17,"tBodyGyroMag_std",-0.71559290114375
"SITTING",17,"tBodyGyroJerkMag_mean",-0.78281769309375
"SITTING",17,"tBodyGyroJerkMag_std",-0.80013424171875
"SITTING",17,"fBodyAcc_mean_X",-0.600723904619781
"SITTING",17,"fBodyAcc_mean_Y",-0.545947390043031
"SITTING",17,"fBodyAcc_mean_Z",-0.67938986181875
"SITTING",17,"fBodyAcc_std_X",-0.533671600249375
"SITTING",17,"fBodyAcc_std_Y",-0.519062339910625
"SITTING",17,"fBodyAcc_std_Z",-0.609007944529688
"SITTING",17,"fBodyAccJerk_mean_X",-0.675134742364062
"SITTING",17,"fBodyAccJerk_mean_Y",-0.65093749483125
"SITTING",17,"fBodyAccJerk_mean_Z",-0.7744940495625
"SITTING",17,"fBodyAccJerk_std_X",-0.628899885682187
"SITTING",17,"fBodyAccJerk_std_Y",-0.614345425693125
"SITTING",17,"fBodyAccJerk_std_Z",-0.79753323615625
"SITTING",17,"fBodyGyro_mean_X",-0.690246842451563
"SITTING",17,"fBodyGyro_mean_Y",-0.7428462089375
"SITTING",17,"fBodyGyro_mean_Z",-0.68792205428125
"SITTING",17,"fBodyGyro_std_X",-0.737661758785625
"SITTING",17,"fBodyGyro_std_Y",-0.72779753184375
"SITTING",17,"fBodyGyro_std_Z",-0.708869113253125
"SITTING",17,"fBodyAccMag_mean",-0.595908048050938
"SITTING",17,"fBodyAccMag_std",-0.644502428118125
"SITTING",17,"fBodyBodyAccJerkMag_mean",-0.653531400748438
"SITTING",17,"fBodyBodyAccJerkMag_std",-0.647886818483125
"SITTING",17,"fBodyBodyGyroMag_mean",-0.73703546740625
"SITTING",17,"fBodyBodyGyroMag_std",-0.7525235544375
"SITTING",17,"fBodyBodyGyroJerkMag_mean",-0.8045235876875
"SITTING",17,"fBodyBodyGyroJerkMag_std",-0.8098826564375
"SITTING",18,"tBodyAcc_mean_X",0.27795824
"SITTING",18,"tBodyAcc_mean_Y",-0.01729741093
"SITTING",18,"tBodyAcc_mean_Z",-0.110021546
"SITTING",18,"tBodyAcc_std_X",-0.991705206333333
"SITTING",18,"tBodyAcc_std_Y",-0.939095257
"SITTING",18,"tBodyAcc_std_Z",-0.950753017666667
"SITTING",18,"tGravityAcc_mean_X",0.962581161666667
"SITTING",18,"tGravityAcc_mean_Y",-0.180018835666667
"SITTING",18,"tGravityAcc_mean_Z",0.0783976787
"SITTING",18,"tGravityAcc_std_X",-0.995679798333333
"SITTING",18,"tGravityAcc_std_Y",-0.97557713
"SITTING",18,"tGravityAcc_std_Z",-0.973759297333333
"SITTING",18,"tBodyAccJerk_mean_X",0.0756560724
"SITTING",18,"tBodyAccJerk_mean_Y",0.01212352927
"SITTING",18,"tBodyAccJerk_mean_Z",0.000426343527333334
"SITTING",18,"tBodyAccJerk_std_X",-0.989808125333333
"SITTING",18,"tBodyAccJerk_std_Y",-0.968781037
"SITTING",18,"tBodyAccJerk_std_Z",-0.989064151666667
"SITTING",18,"tBodyGyro_mean_X",-0.0259236282933333
"SITTING",18,"tBodyGyro_mean_Y",-0.0744458279666667
"SITTING",18,"tBodyGyro_mean_Z",0.0854533145
"SITTING",18,"tBodyGyro_std_X",-0.950461505666667
"SITTING",18,"tBodyGyro_std_Y",-0.977660980333333
"SITTING",18,"tBodyGyro_std_Z",-0.962330311666667
"SITTING",18,"tBodyGyroJerk_mean_X",-0.0981970214
"SITTING",18,"tBodyGyroJerk_mean_Y",-0.0397930495333333
"SITTING",18,"tBodyGyroJerk_mean_Z",-0.053319608
"SITTING",18,"tBodyGyroJerk_std_X",-0.976198165666667
"SITTING",18,"tBodyGyroJerk_std_Y",-0.991806091
"SITTING",18,"tBodyGyroJerk_std_Z",-0.982765702666667
"SITTING",18,"tBodyAccMag_mean",-0.963685834333333
"SITTING",18,"tBodyAccMag_std",-0.964222192
"SITTING",18,"tGravityAccMag_mean",-0.963685834333333
"SITTING",18,"tGravityAccMag_std",-0.964222192
"SITTING",18,"tBodyAccJerkMag_mean",-0.984336614
"SITTING",18,"tBodyAccJerkMag_std",-0.983733639666667
"SITTING",18,"tBodyGyroMag_mean",-0.951887812
"SITTING",18,"tBodyGyroMag_std",-0.947942481333333
"SITTING",18,"tBodyGyroJerkMag_mean",-0.986611885
"SITTING",18,"tBodyGyroJerkMag_std",-0.986354497333333
"SITTING",18,"fBodyAcc_mean_X",-0.990052909
"SITTING",18,"fBodyAcc_mean_Y",-0.949811015333333
"SITTING",18,"fBodyAcc_mean_Z",-0.972738081666667
"SITTING",18,"fBodyAcc_std_X",-0.992469808333333
"SITTING",18,"fBodyAcc_std_Y",-0.937087901
"SITTING",18,"fBodyAcc_std_Z",-0.943508302333333
"SITTING",18,"fBodyAccJerk_mean_X",-0.989649728
"SITTING",18,"fBodyAccJerk_mean_Y",-0.969070922
"SITTING",18,"fBodyAccJerk_mean_Z",-0.986778406666667
"SITTING",18,"fBodyAccJerk_std_X",-0.990952901666667
"SITTING",18,"fBodyAccJerk_std_Y",-0.970764276333333
"SITTING",18,"fBodyAccJerk_std_Z",-0.990011026
"SITTING",18,"fBodyGyro_mean_X",-0.953668505666667
"SITTING",18,"fBodyGyro_mean_Y",-0.982765614333333
"SITTING",18,"fBodyGyro_mean_Z",-0.966466455666667
"SITTING",18,"fBodyGyro_std_X",-0.950392071666667
"SITTING",18,"fBodyGyro_std_Y",-0.975029833666667
"SITTING",18,"fBodyGyro_std_Z",-0.964431652333333
"SITTING",18,"fBodyAccMag_mean",-0.97137329
"SITTING",18,"fBodyAccMag_std",-0.965101664666667
"SITTING",18,"fBodyBodyAccJerkMag_mean",-0.982538887333333
"SITTING",18,"fBodyBodyAccJerkMag_std",-0.984285595333333
"SITTING",18,"fBodyBodyGyroMag_mean",-0.964628023666667
"SITTING",18,"fBodyBodyGyroMag_std",-0.946838238333333
"SITTING",18,"fBodyBodyGyroJerkMag_mean",-0.987332531
"SITTING",18,"fBodyBodyGyroJerkMag_std",-0.985681788333333
"SITTING",19,"tBodyAcc_mean_X",0.269723487105556
"SITTING",19,"tBodyAcc_mean_Y",-0.0182031515710306
"SITTING",19,"tBodyAcc_mean_Z",-0.118277180099383
"SITTING",19,"tBodyAcc_std_X",-0.574658922919194
"SITTING",19,"tBodyAcc_std_Y",-0.507035084992639
"SITTING",19,"tBodyAcc_std_Z",-0.649184726556944
"SITTING",19,"tGravityAcc_mean_X",0.475323016
"SITTING",19,"tGravityAcc_mean_Y",0.0964052626666667
"SITTING",19,"tGravityAcc_mean_Z",0.233011401195083
"SITTING",19,"tGravityAcc_std_X",-0.958290447861111
"SITTING",19,"tGravityAcc_std_Y",-0.95925383425
"SITTING",19,"tGravityAcc_std_Z",-0.94180028475
"SITTING",19,"tBodyAccJerk_mean_X",0.0774171147766389
"SITTING",19,"tBodyAccJerk_mean_Y",0.0115812421960876
"SITTING",19,"tBodyAccJerk_mean_Z",-0.00186198850195833
"SITTING",19,"tBodyAccJerk_std_X",-0.571088266146083
"SITTING",19,"tBodyAccJerk_std_Y",-0.571311190432222
"SITTING",19,"tBodyAccJerk_std_Z",-0.705342976190833
"SITTING",19,"tBodyGyro_mean_X",-0.0385723953346511
"SITTING",19,"tBodyGyro_mean_Y",-0.0681420603177778
"SITTING",19,"tBodyGyro_mean_Z",0.0883609591559167
"SITTING",19,"tBodyGyro_std_X",-0.637789914575556
"SITTING",19,"tBodyGyro_std_Y",-0.643866300560306
"SITTING",19,"tBodyGyro_std_Z",-0.645682212189167
"SITTING",19,"tBodyGyroJerk_mean_X",-0.0895939425055556
"SITTING",19,"tBodyGyroJerk_mean_Y",-0.0383208736670278
"SITTING",19,"tBodyGyroJerk_mean_Z",-0.0569649444286944
"SITTING",19,"tBodyGyroJerk_std_X",-0.618836206634444
"SITTING",19,"tBodyGyroJerk_std_Y",-0.725991380623889
"SITTING",19,"tBodyGyroJerk_std_Z",-0.686684583831583
"SITTING",19,"tBodyAccMag_mean",-0.531507362111361
"SITTING",19,"tBodyAccMag_std",-0.599552767486306
"SITTING",19,"tGravityAccMag_mean",-0.531507362111361
"SITTING",19,"tGravityAccMag_std",-0.599552767486306
"SITTING",19,"tBodyAccJerkMag_mean",-0.5762252472125
"SITTING",19,"tBodyAccJerkMag_std",-0.601918552871944
"SITTING",19,"tBodyGyroMag_mean",-0.548919668132222
"SITTING",19,"tBodyGyroMag_std",-0.610093380740278
"SITTING",19,"tBodyGyroJerkMag_mean",-0.683436541824444
"SITTING",19,"tBodyGyroJerkMag_std",-0.7255986988425
"SITTING",19,"fBodyAcc_mean_X",-0.587050355097528
"SITTING",19,"fBodyAcc_mean_Y",-0.521888076609778
"SITTING",19,"fBodyAcc_mean_Z",-0.647026298284028
"SITTING",19,"fBodyAcc_std_X",-0.5708979748225
"SITTING",19,"fBodyAcc_std_Y",-0.530901585022361
"SITTING",19,"fBodyAcc_std_Z",-0.680291382637222
"SITTING",19,"fBodyAccJerk_mean_X",-0.593157169174611
"SITTING",19,"fBodyAccJerk_mean_Y",-0.596694943936944
"SITTING",19,"fBodyAccJerk_mean_Z",-0.680924493180556
"SITTING",19,"fBodyAccJerk_std_X",-0.586910128980833
"SITTING",19,"fBodyAccJerk_std_Y",-0.572596722878
"SITTING",19,"fBodyAccJerk_std_Z",-0.728521901498861
"SITTING",19,"fBodyGyro_mean_X",-0.553089575942778
"SITTING",19,"fBodyGyro_mean_Y",-0.641337299817778
"SITTING",19,"fBodyGyro_mean_Z",-0.602625307818389
"SITTING",19,"fBodyGyro_std_X",-0.666071315599889
"SITTING",19,"fBodyGyro_std_Y",-0.650105402347778
"SITTING",19,"fBodyGyro_std_Z",-0.694729075491667
"SITTING",19,"fBodyAccMag_mean",-0.556404444967972
"SITTING",19,"fBodyAccMag_std",-0.689860920113889
"SITTING",19,"fBodyBodyAccJerkMag_mean",-0.576064647812278
"SITTING",19,"fBodyBodyAccJerkMag_std",-0.641089005857778
"SITTING",19,"fBodyBodyGyroMag_mean",-0.636287999799167
"SITTING",19,"fBodyBodyGyroMag_std",-0.662325968145833
"SITTING",19,"fBodyBodyGyroJerkMag_mean",-0.719519008752778
"SITTING",19,"fBodyBodyGyroJerkMag_std",-0.754223739441667
"SITTING",21,"tBodyAcc_mean_X",0.277466525522059
"SITTING",21,"tBodyAcc_mean_Y",-0.0176664578561765
"SITTING",21,"tBodyAcc_mean_Z",-0.10877848058848
"SITTING",21,"tBodyAcc_std_X",-0.672323867377451
"SITTING",21,"tBodyAcc_std_Y",-0.565585190336299
"SITTING",21,"tBodyAcc_std_Z",-0.669621813176471
"SITTING",21,"tGravityAcc_mean_X",0.645775957808824
"SITTING",21,"tGravityAcc_mean_Y",-0.0750963071446078
"SITTING",21,"tGravityAcc_mean_Z",0.0321851774362745
"SITTING",21,"tGravityAcc_std_X",-0.965586634460784
"SITTING",21,"tGravityAcc_std_Y",-0.969330818455882
"SITTING",21,"tGravityAcc_std_Z",-0.953093993308823
"SITTING",21,"tBodyAccJerk_mean_X",0.0822207874776961
"SITTING",21,"tBodyAccJerk_mean_Y",0.00350107553584853
"SITTING",21,"tBodyAccJerk_mean_Z",-0.010659072671299
"SITTING",21,"tBodyAccJerk_std_X",-0.699763344205784
"SITTING",21,"tBodyAccJerk_std_Y",-0.66515912310562
"SITTING",21,"tBodyAccJerk_std_Z",-0.78182390148299
"SITTING",21,"tBodyGyro_mean_X",-0.0276346639303578
"SITTING",21,"tBodyGyro_mean_Y",-0.0784719736838971
"SITTING",21,"tBodyGyro_mean_Z",0.0861212668362745
"SITTING",21,"tBodyGyro_std_X",-0.79617228689951
"SITTING",21,"tBodyGyro_std_Y",-0.765057760637255
"SITTING",21,"tBodyGyro_std_Z",-0.701642028499559
"SITTING",21,"tBodyGyroJerk_mean_X",-0.100558317889216
"SITTING",21,"tBodyGyroJerk_mean_Y",-0.0408236141863333
"SITTING",21,"tBodyGyroJerk_mean_Z",-0.0533861046416422
"SITTING",21,"tBodyGyroJerk_std_X",-0.792483156720588
"SITTING",21,"tBodyGyroJerk_std_Y",-0.815859336004902
"SITTING",21,"tBodyGyroJerk_std_Z",-0.812017312181373
"SITTING",21,"tBodyAccMag_mean",-0.620309259553676
"SITTING",21,"tBodyAccMag_std",-0.6601960145
"SITTING",21,"tGravityAccMag_mean",-0.620309259553676
"SITTING",21,"tGravityAccMag_std",-0.6601960145
"SITTING",21,"tBodyAccJerkMag_mean",-0.703461275879657
"SITTING",21,"tBodyAccJerkMag_std",-0.680069218953922
"SITTING",21,"tBodyGyroMag_mean",-0.693779224517157
"SITTING",21,"tBodyGyroMag_std",-0.761303119652451
"SITTING",21,"tBodyGyroJerkMag_mean",-0.807817403137255
"SITTING",21,"tBodyGyroJerkMag_std",-0.82408989995098
"SITTING",21,"fBodyAcc_mean_X",-0.693486097144118
"SITTING",21,"fBodyAcc_mean_Y",-0.59377821414902
"SITTING",21,"fBodyAcc_mean_Z",-0.707713799021814
"SITTING",21,"fBodyAcc_std_X",-0.665349663426471
"SITTING",21,"fBodyAcc_std_Y",-0.578748586831863
"SITTING",21,"fBodyAcc_std_Z",-0.675588192778676
"SITTING",21,"fBodyAccJerk_mean_X",-0.71641413145049
"SITTING",21,"fBodyAccJerk_mean_Y",-0.678615118728922
"SITTING",21,"fBodyAccJerk_mean_Z",-0.767351986555392
"SITTING",21,"fBodyAccJerk_std_X",-0.709800728388235
"SITTING",21,"fBodyAccJerk_std_Y",-0.674102360655147
"SITTING",21,"fBodyAccJerk_std_Z",-0.794922813673627
"SITTING",21,"fBodyGyro_mean_X",-0.752040828651961
"SITTING",21,"fBodyGyro_mean_Y",-0.759325714811275
"SITTING",21,"fBodyGyro_mean_Z",-0.709471420465686
"SITTING",21,"fBodyGyro_std_X",-0.811026710110294
"SITTING",21,"fBodyGyro_std_Y",-0.771388318823529
"SITTING",21,"fBodyGyro_std_Z",-0.728319304730637
"SITTING",21,"fBodyAccMag_mean",-0.658664719514706
"SITTING",21,"fBodyAccMag_std",-0.714345739215931
"SITTING",21,"fBodyBodyAccJerkMag_mean",-0.679742584809363
"SITTING",21,"fBodyBodyAccJerkMag_std",-0.683725127418382
"SITTING",21,"fBodyBodyGyroMag_mean",-0.776473060171569
"SITTING",21,"fBodyBodyGyroMag_std",-0.793158526279412
"SITTING",21,"fBodyBodyGyroJerkMag_mean",-0.826275026053922
"SITTING",21,"fBodyBodyGyroJerkMag_std",-0.834949863259804
"SITTING",22,"tBodyAcc_mean_X",0.279241531908081
"SITTING",22,"tBodyAcc_mean_Y",-0.0168623073762273
"SITTING",22,"tBodyAcc_mean_Z",-0.108558951083333
"SITTING",22,"tBodyAcc_std_X",-0.631563159137374
"SITTING",22,"tBodyAcc_std_Y",-0.593370593093586
"SITTING",22,"tBodyAcc_std_Z",-0.719165341207576
"SITTING",22,"tGravityAcc_mean_X",0.675242930959596
"SITTING",22,"tGravityAcc_mean_Y",0.0235808363131313
"SITTING",22,"tGravityAcc_mean_Z",0.236637160405404
"SITTING",22,"tGravityAcc_std_X",-0.970886422525252
"SITTING",22,"tGravityAcc_std_Y",-0.964866300237374
"SITTING",22,"tGravityAcc_std_Z",-0.945237536671717
"SITTING",22,"tBodyAccJerk_mean_X",0.0847162929146465
"SITTING",22,"tBodyAccJerk_mean_Y",0.0189573433473737
"SITTING",22,"tBodyAccJerk_mean_Z",-0.00354166441267677
"SITTING",22,"tBodyAccJerk_std_X",-0.66465053739798
"SITTING",22,"tBodyAccJerk_std_Y",-0.649008826582323
"SITTING",22,"tBodyAccJerk_std_Z",-0.811609738686869
"SITTING",22,"tBodyGyro_mean_X",-0.0122820553981818
"SITTING",22,"tBodyGyro_mean_Y",-0.0909878213994949
"SITTING",22,"tBodyGyro_mean_Z",0.0846177356545455
"SITTING",22,"tBodyGyro_std_X",-0.743170551461616
"SITTING",22,"tBodyGyro_std_Y",-0.836307422323232
"SITTING",22,"tBodyGyro_std_Z",-0.720618809515152
"SITTING",22,"tBodyGyroJerk_mean_X",-0.106045772136364
"SITTING",22,"tBodyGyroJerk_mean_Y",-0.0372238262065657
"SITTING",22,"tBodyGyroJerk_mean_Z",-0.0543623901222222
"SITTING",22,"tBodyGyroJerk_std_X",-0.760885591313131
"SITTING",22,"tBodyGyroJerk_std_Y",-0.898549452979798
"SITTING",22,"tBodyGyroJerk_std_Z",-0.790942774393939
"SITTING",22,"tBodyAccMag_mean",-0.597799544011717
"SITTING",22,"tBodyAccMag_std",-0.674728311182828
"SITTING",22,"tGravityAccMag_mean",-0.597799544011717
"SITTING",22,"tGravityAccMag_std",-0.674728311182828
"SITTING",22,"tBodyAccJerkMag_mean",-0.687293447142929
"SITTING",22,"tBodyAccJerkMag_std",-0.671919866238182
"SITTING",22,"tBodyGyroMag_mean",-0.704296113121212
"SITTING",22,"tBodyGyroMag_std",-0.732423163577273
"SITTING",22,"tBodyGyroJerkMag_mean",-0.838758636363636
"SITTING",22,"tBodyGyroJerkMag_std",-0.862669919242424
"SITTING",22,"fBodyAcc_mean_X",-0.672665603776768
"SITTING",22,"fBodyAcc_mean_Y",-0.606166993241414
"SITTING",22,"fBodyAcc_mean_Z",-0.750810842838384
"SITTING",22,"fBodyAcc_std_X",-0.617357217010101
"SITTING",22,"fBodyAcc_std_Y",-0.613102962343434
"SITTING",22,"fBodyAcc_std_Z",-0.724294244810606
"SITTING",22,"fBodyAccJerk_mean_X",-0.680088110645454
"SITTING",22,"fBodyAccJerk_mean_Y",-0.65888895869697
"SITTING",22,"fBodyAccJerk_mean_Z",-0.795524533080808
"SITTING",22,"fBodyAccJerk_std_X",-0.678917860634848
"SITTING",22,"fBodyAccJerk_std_Y",-0.663075714679899
"SITTING",22,"fBodyAccJerk_std_Z",-0.826747967929293
"SITTING",22,"fBodyGyro_mean_X",-0.700048715979798
"SITTING",22,"fBodyGyro_mean_Y",-0.844099768484848
"SITTING",22,"fBodyGyro_mean_Z",-0.712700262257576
"SITTING",22,"fBodyGyro_std_X",-0.758195876909091
"SITTING",22,"fBodyGyro_std_Y",-0.83351028510101
"SITTING",22,"fBodyGyro_std_Z",-0.749282657878788
"SITTING",22,"fBodyAccMag_mean",-0.657999241032323
"SITTING",22,"fBodyAccMag_std",-0.736639079823232
"SITTING",22,"fBodyBodyAccJerkMag_mean",-0.667449371934343
"SITTING",22,"fBodyBodyAccJerkMag_std",-0.680648314314646
"SITTING",22,"fBodyBodyGyroMag_mean",-0.781388848888889
"SITTING",22,"fBodyBodyGyroMag_std",-0.748109782232323
"SITTING",22,"fBodyBodyGyroJerkMag_mean",-0.865397185555556
"SITTING",22,"fBodyBodyGyroJerkMag_std",-0.870345470454545
"STANDING",18,"tBodyAcc_mean_X",0.276177377784431
"STANDING",18,"tBodyAcc_mean_Y",-0.0172818741561907
"STANDING",18,"tBodyAcc_mean_Z",-0.107940757511976
"STANDING",18,"tBodyAcc_std_X",-0.667932305209581
"STANDING",18,"tBodyAcc_std_Y",-0.599095553763473
"STANDING",18,"tBodyAcc_std_Z",-0.679216670329341
"STANDING",18,"tGravityAcc_mean_X",0.694792777095808
"STANDING",18,"tGravityAcc_mean_Y",-0.0010301843263473
"STANDING",18,"tGravityAcc_mean_Z",0.0910314168113772
"STANDING",18,"tGravityAcc_std_X",-0.978742766586826
"STANDING",18,"tGravityAcc_std_Y",-0.968999955598802
"STANDING",18,"tGravityAcc_std_Z",-0.958147490299401
